EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111474 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
111474,19840404,    9,    0
111474,19840405,    7,    0
111474,19840406,   31,    0
111474,19840407,    5,    0
111474,19840408,    0,    0
111474,19840409,   30,    0
111474,19840410,   71,    0
111474,19840411,    8,    0
111474,19840412,    4,    0
111474,19840413,    0,    0
111474,19840414,    0,    0
111474,19840415,   33,    0
111474,19840416,    1,    0
111474,19840417,    0,    0
111474,19840418,    0,    0
111474,19840419,    0,    0
111474,19840420,    0,    0
111474,19840421,    0,    0
111474,19840422,    0,    0
111474,19840423,    0,    0
111474,19840424,    0,    0
111474,19840425,    0,    0
111474,19840426,    0,    0
111474,19840427,    0,    0
111474,19840428,    0,    0
111474,19840429,    0,    0
111474,19840430,    0,    0
111474,19840501,    0,    0
111474,19840502,    0,    0
111474,19840503,   64,    0
111474,19840504,    0,    0
111474,19840505,  393,    0
111474,19840506,    5,    0
111474,19840507,   25,    0
111474,19840508,    0,    0
111474,19840509,    0,    0
111474,19840510,   30,    0
111474,19840511,   37,    0
111474,19840512,   18,    0
111474,19840513,   47,    0
111474,19840514,   89,    0
111474,19840515,    0,    0
111474,19840516,    1,    0
111474,19840517,   10,    0
111474,19840518,    0,    0
111474,19840519,  106,    0
111474,19840520,   72,    0
111474,19840521,  149,    0
111474,19840522,    0,    0
111474,19840523,   57,    0
111474,19840524,   42,    0
111474,19840525,   23,    0
111474,19840526,   58,    0
111474,19840527,    4,    0
111474,19840528,    0,    0
111474,19840529,  115,    0
111474,19840530,  136,    0
111474,19840531,    0,    0
111474,19840601,   42,    0
111474,19840602,   30,    0
111474,19840603,  187,    0
111474,19840604,  111,    0
111474,19840605,  123,    0
111474,19840606,   92,    0
111474,19840607,   10,    0
111474,19840608,    0,    0
111474,19840609,    0,    0
111474,19840610,    0,    0
111474,19840611,    0,    0
111474,19840612,    0,    0
111474,19840613,    0,    0
111474,19840614,    0,    0
111474,19840615,    0,    0
111474,19840616,    0,    0
111474,19840617,    0,    0
111474,19840618,    0,    0
111474,19840619,    0,    0
111474,19840620,   13,    0
111474,19840621,  155,    0
111474,19840622,   24,    0
111474,19840623,    3,    0
111474,19840624,    0,    0
111474,19840625,    0,    0
111474,19840626,    0,    0
111474,19840627,    0,    0
111474,19840628,   56,    0
111474,19840629,    2,    0
111474,19840630,    0,    0
111474,19840701,   46,    0
111474,19840702,   69,    0
111474,19840703,    9,    0
111474,19840704,    0,    0
111474,19840705,    0,    0
111474,19840706,    0,    0
111474,19840707,    0,    0
111474,19840708,    0,    0
111474,19840709,    0,    0
111474,19840710,    0,    0
111474,19840711,  129,    0
111474,19840712,    0,    0
111474,19840713,    4,    0
111474,19840714,  147,    0
111474,19840715,   40,    0
111474,19840716,    3,    0
111474,19840717,    0,    0
111474,19840718,    0,    0
111474,19840719,    0,    0
111474,19840720,    0,    0
111474,19840721,    0,    0
111474,19840722,    0,    0
111474,19840723,    0,    0
111474,19840724,    0,    0
111474,19840725,  113,    0
111474,19840726,    0,    0
111474,19840727,   15,    0
111474,19840728,    1,    0
111474,19840729,    0,    0
111474,19840730,    0,    0
111474,19840731,   39,    0
111474,19840801,    4,    0
111474,19840802,   12,    0
111474,19840803,  137,    0
111474,19840804,   12,    0
111474,19840805,   24,    0
111474,19840806,   37,    0
111474,19840807,    0,    0
111474,19840808,   19,    0
111474,19840809,    0,    0
111474,19840810,    0,    0
111474,19840811,    0,    0
111474,19840812,    0,    0
111474,19840813,    0,    0
111474,19840814,    0,    0
111474,19840815,    0,    0
111474,19840816,    0,    0
111474,19840817,    0,    0
111474,19840818,    0,    0
111474,19840819,    0,    0
111474,19840820,    0,    0
111474,19840821,    0,    0
111474,19840822,    0,    0
111474,19840823,    0,    0
111474,19840824,   54,    0
111474,19840825,   17,    0
111474,19840826,   37,    0
111474,19840827,    0,    0
111474,19840828,    0,    0
111474,19840829,    0,    0
111474,19840830,    0,    0
111474,19840831,    0,    0
111474,19840901,    0,    0
111474,19840902,    0,    0
111474,19840903,    0,    0
111474,19840904,  194,    0
111474,19840905,    4,    0
111474,19840906,  249,    0
111474,19840907,  307,    0
111474,19840908,   93,    0
111474,19840909,   70,    0
111474,19840910,    0,    0
111474,19840911,    4,    0
111474,19840912,    0,    0
111474,19840913,    0,    0
111474,19840914,  125,    0
111474,19840915,    6,    0
111474,19840916,   11,    0
111474,19840917,   42,    0
111474,19840918,    2,    0
111474,19840919,    9,    0
111474,19840920,    1,    0
111474,19840921,    2,    0
111474,19840922,   54,    0
111474,19840923,   59,    0
111474,19840924,   40,    0
111474,19840925,    0,    0
111474,19840926,    6,    0
111474,19840927,    0,    0
111474,19840928,    0,    0
111474,19840929,   70,    0
111474,19840930,   17,    0
111474,19841001,  112,    0
111474,19841002,   49,    0
111474,19841003,    2,    0
111474,19841004,   33,    0
111474,19841005,   62,    0
111474,19841006,   35,    0
111474,19841007,    0,    0
111474,19841008,   46,    0
111474,19841009,   12,    0
111474,19841010,    1,    0
111474,19841011,    0,    0
111474,19841012,    1,    0
111474,19841013,    2,    0
111474,19841014,    1,    0
111474,19841015,    0,    0
111474,19841016,    0,    0
111474,19841017,    0,    0
111474,19841018,  104,    0
111474,19841019,  145,    0
111474,19841020,    7,    0
111474,19841021,    0,    0
111474,19841022,   45,    0
111474,19841023,   20,    0
111474,19841024,   75,    0
111474,19841025,  258,    0
111474,19841026,    3,    0
111474,19841027,    0,    0
111474,19841028,    0,    0
111474,19841029,    0,    0
111474,19841030,    0,    0
111474,19841031,    0,    0
111474,19841101,    2,    0
111474,19841102,    4,    0
111474,19841103,   19,    0
111474,19841104,    2,    0
111474,19841105,    0,    0
111474,19841106,    2,    0
111474,19841107,    4,    0
111474,19841108,    0,    0
111474,19841109,    0,    0
111474,19841110,    0,    0
111474,19841111,    0,    0
111474,19841112,    2,    0
111474,19841113,    2,    0
111474,19841114,    0,    0
111474,19841115,   56,    0
111474,19841116,   14,    0
111474,19841117,   17,    0
111474,19841118,    2,    0
111474,19841119,    4,    0
111474,19841120,   58,    0
111474,19841121,   91,    0
111474,19841122,  193,    0
111474,19841123,  181,    0
111474,19841124,   53,    0
111474,19841125,   37,    0
111474,19841126,    0,    0
111474,19841127,    0,    0
111474,19841128,    1,    0
111474,19841129,    0,    0
111474,19841130,    0,    0
111474,19841201,    0,    0
111474,19841202,   12,    0
111474,19841203,    0,    0
111474,19841204,    3,    0
111474,19841205,    1,    0
111474,19841206,    0,    0
111474,19841207,    0,    0
111474,19841208,    0,    0
111474,19841209,    0,    0
111474,19841210,    0,    0
111474,19841211,    0,    0
111474,19841212,    0,    0
111474,19841213,   35,    0
111474,19841214,    2,    0
111474,19841215,    0,    0
111474,19841216,   21,    0
111474,19841217,   65,    0
111474,19841218,  134,    0
111474,19841219,   33,    0
111474,19841220,   44,    0
111474,19841221,    0,    0
111474,19841222,    0,    0
111474,19841223,    0,    0
111474,19841224,   43,    0
111474,19841225,    4,    0
111474,19841226,    3,    0
111474,19841227,    7,    0
111474,19841228,    0,    0
111474,19841229,    0,    0
111474,19841230,    3,    0
111474,19841231,   10,    0
111474,19850101,   16,    0
111474,19850102,    1,    0
111474,19850103,   30,    0
111474,19850104,    1,    0
111474,19850105,    1,    0
111474,19850106,   23,    0
111474,19850107,    4,    0
111474,19850108,    1,    0
111474,19850109,   13,    0
111474,19850110,   16,    0
111474,19850111,    0,    0
111474,19850112,   27,    0
111474,19850113,    0,    0
111474,19850114,   12,    0
111474,19850115,    0,    0
111474,19850116,    0,    0
111474,19850117,    0,    0
111474,19850118,    8,    0
111474,19850119,   17,    0
111474,19850120,    5,    0
111474,19850121,   56,    0
111474,19850122,   37,    0
111474,19850123,   10,    0
111474,19850124,    5,    0
111474,19850125,  105,    0
111474,19850126,   64,    0
111474,19850127,    0,    0
111474,19850128,   12,    0
111474,19850129,   31,    0
111474,19850130,    2,    0
111474,19850131,   19,    0
111474,19850201,   14,    0
111474,19850202,   11,    0
111474,19850203,    0,    0
111474,19850204,    0,    0
111474,19850205,    6,    0
111474,19850206,   24,    0
111474,19850207,    0,    0
111474,19850208,   99,    0
111474,19850209,   85,    0
111474,19850210,    0,    0
111474,19850211,    0,    0
111474,19850212,    0,    0
111474,19850213,   18,    0
111474,19850214,    0,    0
111474,19850215,    0,    0
111474,19850216,    0,    0
111474,19850217,    0,    0
111474,19850218,    0,    0
111474,19850219,    0,    0
111474,19850220,    0,    0
111474,19850221,    0,    0
111474,19850222,    0,    0
111474,19850223,    0,    0
111474,19850224,    0,    0
111474,19850225,    0,    0
111474,19850226,    0,    0
111474,19850227,    0,    0
111474,19850228,    0,    0
111474,19850301,   23,    0
111474,19850302,    1,    0
111474,19850303,    2,    0
111474,19850304,   27,    0
111474,19850305,   65,    0
111474,19850306,    7,    0
111474,19850307,    0,    0
111474,19850308,    0,    0
111474,19850309,    4,    0
111474,19850310,   38,    0
111474,19850311,   38,    0
111474,19850312,    0,    0
111474,19850313,    0,    0
111474,19850314,   43,    0
111474,19850315,   76,    0
111474,19850316,  119,    0
111474,19850317,   11,    0
111474,19850318,    0,    0
111474,19850319,    4,    0
111474,19850320,    0,    0
111474,19850321,    0,    0
111474,19850322,    3,    0
111474,19850323,   13,    0
111474,19850324,   16,    0
111474,19850325,   38,    0
111474,19850326,  119,    0
111474,19850327,   35,    0
111474,19850328,    2,    0
111474,19850329,    0,    0
111474,19850330,   21,    0
111474,19850331,   34,    0
111474,19850401,    9,    0
111474,19850402,    0,    0
111474,19850403,    0,    0
111474,19850404,    0,    0
111474,19850405,    0,    0
111474,19850406,   61,    0
111474,19850407,  140,    0
111474,19850408,   31,    0
111474,19850409,    0,    0
111474,19850410,    4,    0
111474,19850411,   70,    0
111474,19850412,   49,    0
111474,19850413,   26,    0
111474,19850414,   78,    0
111474,19850415,    3,    0
111474,19850416,    2,    0
111474,19850417,    0,    0
111474,19850418,    0,    0
111474,19850419,    0,    0
111474,19850420,    4,    0
111474,19850421,    0,    0
111474,19850422,    0,    0
111474,19850423,    0,    0
111474,19850424,    0,    0
111474,19850425,    0,    0
111474,19850426,    0,    0
111474,19850427,   80,    0
111474,19850428,    9,    0
111474,19850429,    1,    0
111474,19850430,    8,    0
111474,19850501,   25,    0
111474,19850502,    0,    0
111474,19850503,    0,    0
111474,19850504,    8,    0
111474,19850505,    0,    0
111474,19850506,    3,    0
111474,19850507,    0,    0
111474,19850508,   27,    0
111474,19850509,    2,    0
111474,19850510,    0,    0
111474,19850511,    2,    0
111474,19850512,    9,    0
111474,19850513,   10,    0
111474,19850514,    0,    0
111474,19850515,   42,    0
111474,19850516,   89,    0
111474,19850517,    0,    0
111474,19850518,   96,    0
111474,19850519,    3,    0
111474,19850520,  119,    0
111474,19850521,    8,    0
111474,19850522,   35,    0
111474,19850523,    6,    0
111474,19850524,    0,    0
111474,19850525,    0,    0
111474,19850526,    0,    0
111474,19850527,    6,    0
111474,19850528,   46,    0
111474,19850529,   17,    0
111474,19850530,    0,    0
111474,19850531,    0,    0
111474,19850601,    0,    0
111474,19850602,    0,    0
111474,19850603,    0,    0
111474,19850604,    0,    0
111474,19850605,  107,    0
111474,19850606,  128,    0
111474,19850607,   34,    0
111474,19850608,    0,    0
111474,19850609,  192,    0
111474,19850610,   66,    0
111474,19850611,    1,    0
111474,19850612,   30,    0
111474,19850613,    1,    0
111474,19850614,    1,    0
111474,19850615,    0,    0
111474,19850616,    0,    0
111474,19850617,    0,    0
111474,19850618,    0,    0
111474,19850619,  175,    0
111474,19850620,    6,    0
111474,19850621,   17,    0
111474,19850622,   19,    0
111474,19850623,   22,    0
111474,19850624,   32,    0
111474,19850625,    7,    0
111474,19850626,   99,    0
111474,19850627,    1,    0
111474,19850628,    0,    0
111474,19850629,    0,    0
111474,19850630,    0,    0
111474,19850701,    7,    0
111474,19850702,    0,    0
111474,19850703,    0,    0
111474,19850704,    0,    0
111474,19850705,    0,    0
111474,19850706,   36,    0
111474,19850707,    0,    0
111474,19850708,    0,    0
111474,19850709,    5,    0
111474,19850710,    0,    0
111474,19850711,    0,    0
111474,19850712,    0,    0
111474,19850713,    0,    0
111474,19850714,   18,    0
111474,19850715,    0,    0
111474,19850716,    0,    0
111474,19850717,    0,    0
111474,19850718,   82,    0
111474,19850719,   11,    0
111474,19850720,    0,    0
111474,19850721,    0,    0
111474,19850722,    5,    0
111474,19850723,    0,    0
111474,19850724,    0,    0
111474,19850725,    1,    0
111474,19850726,  161,    0
111474,19850727,    0,    0
111474,19850728,   74,    0
111474,19850729,   46,    0
111474,19850730,   10,    0
111474,19850731,   61,    0
111474,19850801,   22,    0
111474,19850802,    0,    0
111474,19850803,   51,    0
111474,19850804,    0,    0
111474,19850805,   12,    0
111474,19850806,   30,    0
111474,19850807,    6,    0
111474,19850808,    0,    0
111474,19850809,  118,    0
111474,19850810,    8,    0
111474,19850811,   67,    0
111474,19850812,   61,    0
111474,19850813,    0,    0
111474,19850814,  103,    0
111474,19850815,   66,    0
111474,19850816,    0,    0
111474,19850817,   43,    0
111474,19850818,    0,    0
111474,19850819,  376,    0
111474,19850820,    0,    0
111474,19850821,    0,    0
111474,19850822,    0,    0
111474,19850823,    0,    0
111474,19850824,   37,    0
