EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111473 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
111473,19510508,10038,    0
111473,19510509,10108,    0
111473,19510510,10100,    0
111473,19510511,10158,    0
111473,19510512,10180,    0
111473,19510513,10139,    0
111473,19510514,10165,    0
111473,19510515,10188,    0
111473,19510516,10135,    0
111473,19510517,10124,    0
111473,19510518,10130,    0
111473,19510519,10096,    0
111473,19510520,10101,    0
111473,19510521,10126,    0
111473,19510522,10143,    0
111473,19510523,10178,    0
111473,19510524,10166,    0
111473,19510525,10148,    0
111473,19510526,10074,    0
111473,19510527,10050,    0
111473,19510528,10095,    0
111473,19510529,10144,    0
111473,19510530,10172,    0
111473,19510531,10169,    0
111473,19510601,10156,    0
111473,19510602,10123,    0
111473,19510603,10141,    0
111473,19510604,10147,    0
111473,19510605,10137,    0
111473,19510606,10123,    0
111473,19510607,10118,    0
111473,19510608,10060,    0
111473,19510609,10082,    0
111473,19510610,10146,    0
111473,19510611,10215,    0
111473,19510612,10196,    0
111473,19510613,10241,    0
111473,19510614,10222,    0
111473,19510615,10204,    0
111473,19510616,10209,    0
111473,19510617,10170,    0
111473,19510618,10179,    0
111473,19510619,10222,    0
111473,19510620,10234,    0
111473,19510621,10192,    0
111473,19510622,10124,    0
111473,19510623,10079,    0
111473,19510624,10092,    0
111473,19510625,10126,    0
111473,19510626,10157,    0
111473,19510627,10194,    0
111473,19510628,10195,    0
111473,19510629,10220,    0
111473,19510630,10246,    0
111473,19510701,10254,    0
111473,19510702,10235,    0
111473,19510703,10197,    0
111473,19510704,10141,    0
111473,19510705,10195,    0
111473,19510706,10207,    0
111473,19510707,10186,    0
111473,19510708,10123,    0
111473,19510709,10128,    0
111473,19510710,10143,    0
111473,19510711,10123,    0
111473,19510712,10184,    0
111473,19510713,10180,    0
111473,19510714,10168,    0
111473,19510715,10177,    0
111473,19510716,10236,    0
111473,19510717,10251,    0
111473,19510718,10225,    0
111473,19510719,10230,    0
111473,19510720,10213,    0
111473,19510721,10223,    0
111473,19510722,10153,    0
111473,19510723,10111,    0
111473,19510724,10162,    0
111473,19510725,10222,    0
111473,19510726,10244,    0
111473,19510727,10254,    0
111473,19510728,10230,    0
111473,19510729,10201,    0
111473,19510730,10181,    0
111473,19510731,10152,    0
111473,19510801,10150,    0
111473,19510802,10183,    0
111473,19510803,10174,    0
111473,19510804,10142,    0
111473,19510805,10143,    0
111473,19510806,10109,    0
111473,19510807,10101,    0
111473,19510808,10032,    0
111473,19510809,10032,    0
111473,19510810,10136,    0
111473,19510811,10152,    0
111473,19510812,10083,    0
111473,19510813,10144,    0
111473,19510814,10192,    0
111473,19510815,10196,    0
111473,19510816,10204,    0
111473,19510817,10212,    0
111473,19510818,10194,    0
111473,19510819,10126,    0
111473,19510820,10163,    0
111473,19510821,10229,    0
111473,19510822,10224,    0
111473,19510823,10210,    0
111473,19510824,10175,    0
111473,19510825,10147,    0
111473,19510826,10106,    0
111473,19510827,10106,    0
111473,19510828,10123,    0
111473,19510829,10141,    0
111473,19510830,10110,    0
111473,19510831,10135,    0
111473,19510901,10160,    0
111473,19510902,10115,    0
111473,19510903,10143,    0
111473,19510904,10247,    0
111473,19510905,10222,    0
111473,19510906,10186,    0
111473,19510907,10190,    0
111473,19510908,10167,    0
111473,19510909,10136,    0
111473,19510910,10158,    0
111473,19510911,10175,    0
111473,19510912,10171,    0
111473,19510913,10122,    0
111473,19510914,10193,    0
111473,19510915,10193,    0
111473,19510916,10217,    0
111473,19510917,10221,    0
111473,19510918,10220,    0
111473,19510919,10208,    0
111473,19510920,10262,    0
111473,19510921,10262,    0
111473,19510922,10199,    0
111473,19510923,10116,    0
111473,19510924,10170,    0
111473,19510925,10143,    0
111473,19510926,10126,    0
111473,19510927,10182,    0
111473,19510928,10156,    0
111473,19510929,10200,    0
111473,19510930,10183,    0
111473,19511001,10152,    0
111473,19511002,10205,    0
111473,19511003,10242,    0
111473,19511004,10218,    0
111473,19511005,10183,    0
111473,19511006,10196,    0
111473,19511007,10223,    0
111473,19511008,10250,    0
111473,19511009,10256,    0
111473,19511010,10239,    0
111473,19511011,10218,    0
111473,19511012,10193,    0
111473,19511013,10204,    0
111473,19511014,10216,    0
111473,19511015,10257,    0
111473,19511016,10266,    0
111473,19511017,10251,    0
111473,19511018,10215,    0
111473,19511019,10138,    0
111473,19511020,10168,    0
111473,19511021,10153,    0
111473,19511022,10155,    0
111473,19511023,10212,    0
111473,19511024,10228,    0
111473,19511025,10206,    0
111473,19511026,10190,    0
111473,19511027,10173,    0
111473,19511028,10190,    0
111473,19511029,10204,    0
111473,19511030,10189,    0
111473,19511031,10113,    0
111473,19511101,10108,    0
111473,19511102,10138,    0
111473,19511103,10073,    0
111473,19511104,10078,    0
111473,19511105,10079,    0
111473,19511106,10077,    0
111473,19511107,10029,    0
111473,19511108, 9925,    0
111473,19511109, 9957,    0
111473,19511110, 9996,    0
111473,19511111,10026,    0
111473,19511112, 9965,    0
111473,19511113, 9996,    0
111473,19511114,10083,    0
111473,19511115,10189,    0
111473,19511116,10161,    0
111473,19511117,10099,    0
111473,19511118,10012,    0
111473,19511119,10025,    0
111473,19511120,10078,    0
111473,19511121, 9968,    0
111473,19511122,10057,    0
111473,19511123,10079,    0
111473,19511124,10074,    0
111473,19511125,10081,    0
111473,19511126,10301,    0
111473,19511127,10376,    0
111473,19511128,10282,    0
111473,19511129,10300,    0
111473,19511130,10284,    0
111473,19511201,10234,    0
111473,19511202,10195,    0
111473,19511203,10232,    0
111473,19511204,10251,    0
111473,19511205,10254,    0
111473,19511206,10142,    0
111473,19511207,10181,    0
111473,19511208,10177,    0
111473,19511209,10045,    0
111473,19511210,10144,    0
111473,19511211,10307,    0
111473,19511212,10348,    0
111473,19511213,10312,    0
111473,19511214,10292,    0
111473,19511215,10283,    0
111473,19511216,10254,    0
111473,19511217,10270,    0
111473,19511218,10267,    0
111473,19511219,10289,    0
111473,19511220,10259,    0
111473,19511221,10348,    0
111473,19511222,10319,    0
111473,19511223,10267,    0
111473,19511224,10153,    0
111473,19511225,10011,    0
111473,19511226,10066,    0
111473,19511227,10062,    0
111473,19511228,10050,    0
111473,19511229,10034,    0
111473,19511230,10189,    0
111473,19511231,10175,    0
111473,19520101,10104,    0
111473,19520102,10059,    0
111473,19520103,10069,    0
111473,19520104,10213,    0
111473,19520105,10219,    0
111473,19520106,10372,    0
111473,19520107,10410,    0
111473,19520108,10333,    0
111473,19520109,10169,    0
111473,19520110,10047,    0
111473,19520111, 9887,    0
111473,19520112, 9978,    0
111473,19520113,10205,    0
111473,19520114,10226,    0
111473,19520115,10229,    0
111473,19520116,10180,    0
111473,19520117,10021,    0
111473,19520118, 9992,    0
111473,19520119,10117,    0
111473,19520120,10159,    0
111473,19520121,10212,    0
111473,19520122,10246,    0
111473,19520123,10176,    0
111473,19520124,10061,    0
111473,19520125,10009,    0
111473,19520126,10029,    0
111473,19520127,10004,    0
111473,19520128,10141,    0
111473,19520129,10145,    0
111473,19520130,10172,    0
111473,19520131, 9949,    0
111473,19520201, 9912,    0
111473,19520202,10034,    0
111473,19520203,10034,    0
111473,19520204,10164,    0
111473,19520205,10334,    0
111473,19520206,10357,    0
111473,19520207,10230,    0
111473,19520208,10077,    0
111473,19520209,10125,    0
111473,19520210,10144,    0
111473,19520211,10007,    0
111473,19520212,10078,    0
111473,19520213,10139,    0
111473,19520214,10101,    0
111473,19520215,10147,    0
111473,19520216,10252,    0
111473,19520217,10230,    0
111473,19520218,10217,    0
111473,19520219,10246,    0
111473,19520220,10271,    0
111473,19520221,10307,    0
111473,19520222,10288,    0
111473,19520223,10269,    0
111473,19520224,10285,    0
111473,19520225,10302,    0
111473,19520226,10288,    0
111473,19520227,10278,    0
111473,19520228,10289,    0
111473,19520229,10247,    0
111473,19520301,10241,    0
111473,19520302,10165,    0
111473,19520303,10122,    0
111473,19520304,10115,    0
111473,19520305,10111,    0
111473,19520306,10206,    0
111473,19520307,10211,    0
111473,19520308,10208,    0
111473,19520309,10175,    0
111473,19520310,10172,    0
111473,19520311,10195,    0
111473,19520312,10155,    0
111473,19520313,10176,    0
111473,19520314,10254,    0
111473,19520315,10184,    0
111473,19520316,10149,    0
111473,19520317,10169,    0
111473,19520318,10182,    0
111473,19520319,10163,    0
111473,19520320,10129,    0
111473,19520321,10150,    0
111473,19520322,10098,    0
111473,19520323,10165,    0
111473,19520324,10075,    0
111473,19520325,10059,    0
111473,19520326,10117,    0
111473,19520327,10117,    0
111473,19520328,10018,    0
111473,19520329, 9913,    0
111473,19520330, 9941,    0
111473,19520331, 9994,    0
111473,19520401,10025,    0
111473,19520402,10133,    0
111473,19520403,10254,    0
111473,19520404,10278,    0
111473,19520405,10205,    0
111473,19520406,10195,    0
111473,19520407,10219,    0
111473,19520408,10232,    0
111473,19520409,10196,    0
111473,19520410,10146,    0
111473,19520411,10159,    0
111473,19520412,10180,    0
111473,19520413,10227,    0
111473,19520414,10231,    0
111473,19520415,10200,    0
111473,19520416,10189,    0
111473,19520417,10201,    0
111473,19520418,10208,    0
111473,19520419,10167,    0
111473,19520420,10122,    0
111473,19520421,10062,    0
111473,19520422,10081,    0
111473,19520423,10161,    0
111473,19520424,10198,    0
111473,19520425,10235,    0
111473,19520426,10234,    0
111473,19520427,10186,    0
111473,19520428,10172,    0
111473,19520429,10162,    0
111473,19520430,10114,    0
111473,19520501,10093,    0
111473,19520502,10103,    0
111473,19520503,10062,    0
111473,19520504, 9999,    0
111473,19520505,10050,    0
111473,19520506,10083,    0
111473,19520507,10168,    0
111473,19520508,10173,    0
111473,19520509,10173,    0
111473,19520510,10167,    0
111473,19520511,10152,    0
111473,19520512,10201,    0
111473,19520513,10235,    0
111473,19520514,10232,    0
111473,19520515,10210,    0
111473,19520516,10204,    0
111473,19520517,10228,    0
111473,19520518,10189,    0
111473,19520519,10169,    0
111473,19520520,10218,    0
111473,19520521,10264,    0
111473,19520522,10283,    0
111473,19520523,10291,    0
111473,19520524,10281,    0
111473,19520525,10263,    0
111473,19520526,10234,    0
111473,19520527,10217,    0
111473,19520528,10134,    0
111473,19520529,10132,    0
111473,19520530,10188,    0
111473,19520531,10141,    0
111473,19520601,10135,    0
111473,19520602,10206,    0
111473,19520603,10264,    0
111473,19520604,10288,    0
111473,19520605,10216,    0
111473,19520606,10152,    0
111473,19520607,10150,    0
111473,19520608,10225,    0
111473,19520609,10219,    0
111473,19520610,10209,    0
111473,19520611,10182,    0
111473,19520612,10173,    0
111473,19520613,10139,    0
111473,19520614,10129,    0
111473,19520615,10098,    0
111473,19520616,10140,    0
111473,19520617,10130,    0
111473,19520618,10115,    0
111473,19520619,10211,    0
111473,19520620,10230,    0
111473,19520621,10241,    0
111473,19520622,10173,    0
111473,19520623,10167,    0
111473,19520624,10232,    0
111473,19520625,10195,    0
111473,19520626,10194,    0
111473,19520627,10193,    0
111473,19520628,10211,    0
111473,19520629,10227,    0
111473,19520630,10234,    0
111473,19520701,10217,    0
111473,19520702,10178,    0
111473,19520703,10161,    0
111473,19520704,10205,    0
111473,19520705,10212,    0
111473,19520706,10178,    0
111473,19520707,10195,    0
111473,19520708,10192,    0
111473,19520709,10220,    0
111473,19520710,10249,    0
111473,19520711,10220,    0
111473,19520712,10181,    0
111473,19520713,10187,    0
111473,19520714,10159,    0
111473,19520715,10176,    0
111473,19520716,10206,    0
111473,19520717,10185,    0
111473,19520718,10173,    0
111473,19520719,10218,    0
111473,19520720,10210,    0
111473,19520721,10204,    0
111473,19520722,10193,    0
111473,19520723,10196,    0
111473,19520724,10216,    0
111473,19520725,10212,    0
111473,19520726,10191,    0
111473,19520727,10103,    0
111473,19520728,10086,    0
111473,19520729,10148,    0
111473,19520730,10196,    0
111473,19520731,10204,    0
111473,19520801,10145,    0
111473,19520802,10113,    0
111473,19520803,10151,    0
111473,19520804,10201,    0
111473,19520805,10179,    0
111473,19520806,10137,    0
111473,19520807,10117,    0
111473,19520808,10135,    0
111473,19520809,10091,    0
111473,19520810,10123,    0
111473,19520811,10171,    0
111473,19520812,10162,    0
111473,19520813,10172,    0
111473,19520814,10114,    0
111473,19520815,10119,    0
111473,19520816,10156,    0
111473,19520817,10142,    0
111473,19520818,10095,    0
111473,19520819,10018,    0
111473,19520820,10027,    0
111473,19520821,10154,    0
111473,19520822,10243,    0
111473,19520823,10237,    0
111473,19520824,10200,    0
111473,19520825,10184,    0
111473,19520826,10194,    0
111473,19520827,10186,    0
111473,19520828,10193,    0
111473,19520829,10167,    0
111473,19520830,10082,    0
111473,19520831,10134,    0
111473,19520901,10212,    0
111473,19520902,10220,    0
111473,19520903,10169,    0
111473,19520904,10126,    0
111473,19520905,10067,    0
111473,19520906,10098,    0
111473,19520907,10135,    0
111473,19520908,10155,    0
111473,19520909,10177,    0
111473,19520910,10174,    0
111473,19520911,10139,    0
111473,19520912,10119,    0
111473,19520913,10218,    0
111473,19520914,10229,    0
111473,19520915,10248,    0
111473,19520916,10244,    0
111473,19520917,10149,    0
111473,19520918,10131,    0
111473,19520919,10160,    0
111473,19520920,10220,    0
111473,19520921,10167,    0
111473,19520922,10206,    0
111473,19520923,10249,    0
111473,19520924,10214,    0
111473,19520925,10065,    0
111473,19520926,10038,    0
111473,19520927, 9990,    0
111473,19520928,10146,    0
111473,19520929,10056,    0
111473,19520930,10017,    0
111473,19521001,10023,    0
111473,19521002,10121,    0
111473,19521003,10160,    0
111473,19521004,10193,    0
111473,19521005,10161,    0
111473,19521006,10150,    0
111473,19521007,10177,    0
111473,19521008,10246,    0
111473,19521009,10231,    0
111473,19521010,10169,    0
111473,19521011,10163,    0
111473,19521012,10176,    0
111473,19521013,10053,    0
111473,19521014, 9998,    0
111473,19521015,10169,    0
111473,19521016,10187,    0
111473,19521017,10270,    0
111473,19521018,10258,    0
111473,19521019,10193,    0
111473,19521020,10144,    0
111473,19521021,10081,    0
111473,19521022,10134,    0
111473,19521023,10072,    0
111473,19521024,10063,    0
111473,19521025,10097,    0
111473,19521026,10157,    0
111473,19521027,10218,    0
111473,19521028,10179,    0
111473,19521029,10147,    0
111473,19521030,10124,    0
111473,19521031,10105,    0
111473,19521101,10182,    0
111473,19521102,10157,    0
111473,19521103,10127,    0
111473,19521104,10281,    0
111473,19521105,10197,    0
111473,19521106,10150,    0
111473,19521107,10035,    0
111473,19521108,10090,    0
111473,19521109,10161,    0
111473,19521110,10078,    0
111473,19521111,10089,    0
111473,19521112,10196,    0
111473,19521113,10225,    0
111473,19521114,10243,    0
111473,19521115,10236,    0
111473,19521116,10193,    0
111473,19521117,10166,    0
111473,19521118,10187,    0
111473,19521119,10124,    0
111473,19521120,10122,    0
111473,19521121,10039,    0
111473,19521122,10024,    0
111473,19521123,10124,    0
111473,19521124,10109,    0
111473,19521125,10091,    0
111473,19521126, 9972,    0
111473,19521127, 9984,    0
111473,19521128,10040,    0
111473,19521129,10183,    0
111473,19521130,10122,    0
111473,19521201,10176,    0
111473,19521202,10210,    0
111473,19521203,10165,    0
111473,19521204,10281,    0
111473,19521205,10353,    0
111473,19521206,10351,    0
111473,19521207,10357,    0
111473,19521208,10327,    0
111473,19521209,10315,    0
111473,19521210,10267,    0
111473,19521211,10153,    0
111473,19521212,10037,    0
111473,19521213, 9853,    0
111473,19521214, 9922,    0
111473,19521215, 9978,    0
111473,19521216,10080,    0
111473,19521217, 9891,    0
111473,19521218,10007,    0
111473,19521219,10122,    0
111473,19521220,10108,    0
111473,19521221,10084,    0
111473,19521222,10217,    0
111473,19521223,10209,    0
111473,19521224,10172,    0
111473,19521225,10213,    0
111473,19521226,10139,    0
111473,19521227,10069,    0
111473,19521228,10055,    0
111473,19521229,10133,    0
111473,19521230,10172,    0
111473,19521231,10078,    0
111473,19530101, 9987,    0
111473,19530102,10084,    0
111473,19530103,10107,    0
111473,19530104,10184,    0
111473,19530105,10216,    0
111473,19530106,10111,    0
111473,19530107,10087,    0
111473,19530108,10168,    0
111473,19530109,10208,    0
111473,19530110,10199,    0
111473,19530111,10308,    0
111473,19530112,10342,    0
111473,19530113,10332,    0
111473,19530114,10287,    0
111473,19530115,10290,    0
111473,19530116,10272,    0
111473,19530117,10275,    0
111473,19530118,10300,    0
111473,19530119,10327,    0
111473,19530120,10348,    0
111473,19530121,10324,    0
111473,19530122,10288,    0
111473,19530123,10241,    0
111473,19530124,10200,    0
111473,19530125,10121,    0
111473,19530126,10250,    0
111473,19530127,10252,    0
111473,19530128,10238,    0
111473,19530129,10255,    0
111473,19530130,10249,    0
111473,19530131,10053,    0
111473,19530201,10050,    0
111473,19530202,10158,    0
111473,19530203,10275,    0
111473,19530204,10252,    0
111473,19530205,10117,    0
111473,19530206,10087,    0
111473,19530207,10167,    0
111473,19530208,10194,    0
111473,19530209,10032,    0
111473,19530210, 9847,    0
111473,19530211, 9840,    0
111473,19530212, 9996,    0
111473,19530213,10172,    0
111473,19530214,10185,    0
111473,19530215,10214,    0
111473,19530216,10235,    0
111473,19530217,10252,    0
111473,19530218,10214,    0
111473,19530219,10202,    0
111473,19530220,10249,    0
111473,19530221,10297,    0
111473,19530222,10312,    0
111473,19530223,10274,    0
111473,19530224,10278,    0
111473,19530225,10314,    0
111473,19530226,10336,    0
111473,19530227,10340,    0
111473,19530228,10361,    0
111473,19530301,10352,    0
111473,19530302,10355,    0
111473,19530303,10355,    0
111473,19530304,10345,    0
111473,19530305,10365,    0
111473,19530306,10355,    0
111473,19530307,10282,    0
111473,19530308,10345,    0
111473,19530309,10359,    0
111473,19530310,10387,    0
111473,19530311,10280,    0
111473,19530312,10306,    0
111473,19530313,10363,    0
111473,19530314,10338,    0
111473,19530315,10269,    0
111473,19530316,10239,    0
111473,19530317,10236,    0
111473,19530318,10225,    0
111473,19530319,10247,    0
111473,19530320,10282,    0
111473,19530321,10285,    0
111473,19530322,10294,    0
111473,19530323,10325,    0
111473,19530324,10354,    0
111473,19530325,10344,    0
111473,19530326,10253,    0
111473,19530327,10204,    0
111473,19530328,10218,    0
111473,19530329,10206,    0
111473,19530330,10121,    0
111473,19530331,10171,    0
