EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111472 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
111472,19620910,   76,    0
111472,19620911,   75,    0
111472,19620912,   68,    0
111472,19620913,   82,    0
111472,19620914,   71,    0
111472,19620915,   80,    0
111472,19620916,   79,    0
111472,19620917,   83,    0
111472,19620918,   92,    0
111472,19620919,   95,    0
111472,19620920,   85,    0
111472,19620921,   85,    0
111472,19620922,   84,    0
111472,19620923,   85,    0
111472,19620924,   77,    0
111472,19620925,   53,    0
111472,19620926,   79,    0
111472,19620927,   98,    0
111472,19620928,   94,    0
111472,19620929,   83,    0
111472,19620930,   71,    0
111472,19621001,   75,    0
111472,19621002,   76,    0
111472,19621003,   81,    0
111472,19621004,   86,    0
111472,19621005,   93,    0
111472,19621006,   87,    0
111472,19621007,   75,    0
111472,19621008,   71,    0
111472,19621009,   80,    0
111472,19621010,   77,    0
111472,19621011,   93,    0
111472,19621012,   90,    0
111472,19621013,   86,    0
111472,19621014,   87,    0
111472,19621015,   74,    0
111472,19621016,   76,    0
111472,19621017,   84,    0
111472,19621018,   81,    0
111472,19621019,   75,    0
111472,19621020,   72,    0
111472,19621021,   66,    0
111472,19621022,   66,    0
111472,19621023,   83,    0
111472,19621024,   80,    0
111472,19621025,   92,    0
111472,19621026,   81,    0
111472,19621027,   80,    0
111472,19621028,   90,    0
111472,19621029,   90,    0
111472,19621030,   93,    0
111472,19621031,   84,    0
111472,19621101,   95,    0
111472,19621102,   79,    0
111472,19621103,   67,    0
111472,19621104,   65,    0
111472,19621105,   86,    0
111472,19621106,   85,    0
111472,19621107,   71,    0
111472,19621108,   79,    0
111472,19621109,   93,    0
111472,19621110,   91,    0
111472,19621111,   97,    0
111472,19621112,   98,    0
111472,19621113,   89,    0
111472,19621114,   82,    0
111472,19621115,   86,    0
111472,19621116,   82,    0
111472,19621117,   76,    0
111472,19621118,   90,    0
111472,19621119,   89,    0
111472,19621120,   80,    0
111472,19621121,   95,    0
111472,19621122,   88,    0
111472,19621123,   94,    0
111472,19621124,   92,    0
111472,19621125,   83,    0
111472,19621126,   96,    0
111472,19621127,   89,    0
111472,19621128,   96,    0
111472,19621129,   89,    0
111472,19621130,   91,    0
111472,19621201,   79,    0
111472,19621202,   72,    0
111472,19621203,   72,    0
111472,19621204,   58,    0
111472,19621205,   63,    0
111472,19621206,   63,    0
111472,19621207,   87,    0
111472,19621208,   91,    0
111472,19621209,   90,    0
111472,19621210,   85,    0
111472,19621211,   93,    0
111472,19621212,   94,    0
111472,19621213,   90,    0
111472,19621214,   88,    0
111472,19621215,   97,    0
111472,19621216,   87,    0
111472,19621217,   86,    0
111472,19621218,   96,    0
111472,19621219,   92,    0
111472,19621220,   97,    0
111472,19621221,   94,    0
111472,19621222,   77,    0
111472,19621223,   63,    0
111472,19621224,   64,    0
111472,19621225,   76,    0
111472,19621226,   80,    0
111472,19621227,   83,    0
111472,19621228,   85,    0
111472,19621229,   76,    0
111472,19621230,   96,    0
111472,19621231,   89,    0
111472,19630101,   93,    0
111472,19630102,   91,    0
111472,19630103,   95,    0
111472,19630104,   92,    0
111472,19630105,   96,    0
111472,19630106,   82,    0
111472,19630107,   83,    0
111472,19630108,   88,    0
111472,19630109,   87,    0
111472,19630110,   81,    0
111472,19630111,   78,    0
111472,19630112,   76,    0
111472,19630113,   77,    0
111472,19630114,   88,    0
111472,19630115,   92,    0
111472,19630116,   90,    0
111472,19630117,   80,    0
111472,19630118,   77,    0
111472,19630119,   70,    0
111472,19630120,   63,    0
111472,19630121,   67,    0
111472,19630122,   73,    0
111472,19630123,   87,    0
111472,19630124,   88,    0
111472,19630125,   86,    0
111472,19630126,   84,    0
111472,19630127,   84,    0
111472,19630128,   93,    0
111472,19630129,   84,    0
111472,19630130,   81,    0
111472,19630131,   76,    0
111472,19630201,   84,    0
111472,19630202,   82,    0
111472,19630203,   79,    0
111472,19630204,   81,    0
111472,19630205,   75,    0
111472,19630206,   67,    0
111472,19630207,   67,    0
111472,19630208,   89,    0
111472,19630209,   87,    0
111472,19630210,   83,    0
111472,19630211,   83,    0
111472,19630212,   95,    0
111472,19630213,   88,    0
111472,19630214,   85,    0
111472,19630215,   91,    0
111472,19630216,   94,    0
111472,19630217,   88,    0
111472,19630218,   76,    0
111472,19630219,   80,    0
111472,19630220,   92,    0
111472,19630221,   88,    0
111472,19630222,   75,    0
111472,19630223,   73,    0
111472,19630224,   70,    0
111472,19630225,   67,    0
111472,19630226,   65,    0
111472,19630227,   61,    0
111472,19630228,   47,    0
111472,19630301,   55,    0
111472,19630302,   55,    0
111472,19630303,   55,    0
111472,19630304,   71,    0
111472,19630305,   70,    0
111472,19630306,   68,    0
111472,19630307,   78,    0
111472,19630308,   79,    0
111472,19630309,   74,    0
111472,19630310,   87,    0
111472,19630311,   81,    0
111472,19630312,   87,    0
111472,19630313,   83,    0
111472,19630314,   86,    0
111472,19630315,   92,    0
111472,19630316,   88,    0
111472,19630317,   76,    0
111472,19630318,   90,    0
111472,19630319,   72,    0
111472,19630320,   77,    0
111472,19630321,   86,    0
111472,19630322,   71,    0
111472,19630323,   64,    0
111472,19630324,   76,    0
111472,19630325,   69,    0
111472,19630326,   96,    0
111472,19630327,   80,    0
111472,19630328,   83,    0
111472,19630329,   94,    0
111472,19630330,   74,    0
111472,19630331,   90,    0
111472,19630401,   84,    0
111472,19630402,   79,    0
111472,19630403,   70,    0
111472,19630404,   86,    0
111472,19630405,   72,    0
111472,19630406,   59,    0
111472,19630407,   63,    0
111472,19630408,   72,    0
111472,19630409,   75,    0
111472,19630410,   81,    0
111472,19630411,   73,    0
111472,19630412,   80,    0
111472,19630413,   68,    0
111472,19630414,   63,    0
111472,19630415,   62,    0
111472,19630416,   85,    0
111472,19630417,   73,    0
111472,19630418,   66,    0
111472,19630419,   59,    0
111472,19630420,   61,    0
111472,19630421,   71,    0
111472,19630422,   66,    0
111472,19630423,   57,    0
111472,19630424,   81,    0
111472,19630425,   85,    0
111472,19630426,   77,    0
111472,19630427,   63,    0
111472,19630428,   78,    0
111472,19630429,   86,    0
111472,19630430,   73,    0
111472,19630501,   70,    0
111472,19630502,   72,    0
111472,19630503,   81,    0
111472,19630504,   72,    0
111472,19630505,   69,    0
111472,19630506,   62,    0
111472,19630507,   62,    0
111472,19630508,   58,    0
111472,19630509,   87,    0
111472,19630510,   79,    0
111472,19630511,   74,    0
111472,19630512,   66,    0
111472,19630513,   74,    0
111472,19630514,   70,    0
111472,19630515,   91,    0
111472,19630516,   83,    0
111472,19630517,   72,    0
111472,19630518,   67,    0
111472,19630519,   70,    0
111472,19630520,   66,    0
111472,19630521,   63,    0
111472,19630522,   80,    0
111472,19630523,   88,    0
111472,19630524,   74,    0
111472,19630525,   77,    0
111472,19630526,   78,    0
111472,19630527,   76,    0
111472,19630528,   77,    0
111472,19630529,   80,    0
111472,19630530,   54,    0
111472,19630531,   53,    0
111472,19630601,   58,    0
111472,19630602,   54,    0
111472,19630603,   52,    0
111472,19630604,   61,    0
111472,19630605,   82,    0
111472,19630606,   82,    0
111472,19630607,   96,    0
111472,19630608,   83,    0
111472,19630609,   86,    0
111472,19630610,   84,    0
111472,19630611,   81,    0
111472,19630612,   83,    0
111472,19630613,   93,    0
111472,19630614,   91,    0
111472,19630615,   91,    0
111472,19630616,   78,    0
111472,19630617,   75,    0
111472,19630618,   75,    0
111472,19630619,   78,    0
111472,19630620,   95,    0
111472,19630621,   84,    0
111472,19630622,   80,    0
111472,19630623,   76,    0
111472,19630624,   69,    0
111472,19630625,   76,    0
111472,19630626,   86,    0
111472,19630627,   84,    0
111472,19630628,   89,    0
111472,19630629,   71,    0
111472,19630630,   80,    0
111472,19630701,   81,    0
111472,19630702,   74,    0
111472,19630703,   70,    0
111472,19630704,   72,    0
111472,19630705,   75,    0
111472,19630706,   70,    0
111472,19630707,   60,    0
111472,19630708,   68,    0
111472,19630709,   66,    0
111472,19630710,   66,    0
111472,19630711,   67,    0
111472,19630712,   88,    0
111472,19630713,   78,    0
111472,19630714,   73,    0
111472,19630715,   70,    0
111472,19630716,   70,    0
111472,19630717,   66,    0
111472,19630718,   58,    0
111472,19630719,   71,    0
111472,19630720,   78,    0
111472,19630721,   70,    0
111472,19630722,   71,    0
111472,19630723,   83,    0
111472,19630724,   77,    0
111472,19630725,   83,    0
111472,19630726,   64,    0
111472,19630727,   63,    0
111472,19630728,   54,    0
111472,19630729,   51,    0
111472,19630730,   52,    0
111472,19630731,   57,    0
111472,19630801,   60,    0
111472,19630802,   61,    0
111472,19630803,   78,    0
111472,19630804,   81,    0
111472,19630805,   68,    0
111472,19630806,   70,    0
111472,19630807,   96,    0
111472,19630808,   92,    0
111472,19630809,   80,    0
111472,19630810,   76,    0
111472,19630811,   80,    0
111472,19630812,   72,    0
111472,19630813,   68,    0
111472,19630814,   88,    0
111472,19630815,   76,    0
111472,19630816,   73,    0
111472,19630817,   91,    0
111472,19630818,   89,    0
111472,19630819,   91,    0
111472,19630820,   84,    0
111472,19630821,   89,    0
111472,19630822,   96,    0
111472,19630823,   96,    0
111472,19630824,   82,    0
111472,19630825,   75,    0
111472,19630826,   72,    0
111472,19630827,   82,    0
111472,19630828,   77,    0
111472,19630829,   77,    0
111472,19630830,   75,    0
111472,19630831,   75,    0
111472,19630901,   74,    0
111472,19630902,   72,    0
111472,19630903,   82,    0
111472,19630904,   83,    0
111472,19630905,   86,    0
111472,19630906,   95,    0
111472,19630907,   87,    0
111472,19630908,   77,    0
111472,19630909,   85,    0
111472,19630910,   80,    0
111472,19630911,   84,    0
111472,19630912,   87,    0
111472,19630913,   84,    0
111472,19630914,   78,    0
111472,19630915,   75,    0
111472,19630916,   83,    0
111472,19630917,   83,    0
111472,19630918,   79,    0
111472,19630919,   83,    0
111472,19630920,   86,    0
111472,19630921,   90,    0
111472,19630922,   76,    0
111472,19630923,   82,    0
111472,19630924,   87,    0
111472,19630925,   78,    0
111472,19630926,   91,    0
111472,19630927,   65,    0
111472,19630928,   81,    0
111472,19630929,   83,    0
111472,19630930,   76,    0
111472,19631001,   83,    0
111472,19631002,   93,    0
111472,19631003,   89,    0
111472,19631004,   93,    0
111472,19631005,   91,    0
111472,19631006,   93,    0
111472,19631007,   82,    0
111472,19631008,   81,    0
111472,19631009,   95,    0
111472,19631010,   86,    0
111472,19631011,   91,    0
111472,19631012,   86,    0
111472,19631013,   89,    0
111472,19631014,   72,    0
111472,19631015,   81,    0
111472,19631016,   88,    0
111472,19631017,   86,    0
111472,19631018,   87,    0
111472,19631019,   76,    0
111472,19631020,   88,    0
111472,19631021,   85,    0
111472,19631022,   93,    0
111472,19631023,   90,    0
111472,19631024,   88,    0
111472,19631025,   85,    0
111472,19631026,   84,    0
111472,19631027,   89,    0
111472,19631028,   85,    0
111472,19631029,   99,    0
111472,19631030,   84,    0
111472,19631031,   90,    0
111472,19631101,   81,    0
111472,19631102,   80,    0
111472,19631103,   82,    0
111472,19631104,   79,    0
111472,19631105,   69,    0
111472,19631106,   92,    0
111472,19631107,   87,    0
111472,19631108,   92,    0
111472,19631109,   85,    0
111472,19631110,   87,    0
111472,19631111,   79,    0
111472,19631112,   76,    0
111472,19631113,   83,    0
111472,19631114,   79,    0
111472,19631115,   84,    0
111472,19631116,   86,    0
111472,19631117,   89,    0
111472,19631118,   75,    0
111472,19631119,   92,    0
111472,19631120,   86,    0
111472,19631121,   78,    0
111472,19631122,   94,    0
111472,19631123,   95,    0
111472,19631124,   76,    0
111472,19631125,   85,    0
111472,19631126,   81,    0
111472,19631127,   89,    0
111472,19631128,   84,    0
111472,19631129,   98,    0
111472,19631130,   90,    0
111472,19631201,   90,    0
111472,19631202,   90,    0
111472,19631203,   86,    0
111472,19631204,   93,    0
111472,19631205,   78,    0
111472,19631206,   69,    0
111472,19631207,   79,    0
111472,19631208,   81,    0
111472,19631209,   95,    0
111472,19631210,   98,    0
111472,19631211,   91,    0
111472,19631212,   84,    0
111472,19631213,   72,    0
111472,19631214,   83,    0
111472,19631215,   81,    0
111472,19631216,   84,    0
111472,19631217,   89,    0
111472,19631218,   91,    0
111472,19631219,   94,    0
111472,19631220,   95,    0
111472,19631221,   93,    0
111472,19631222,   93,    0
111472,19631223,   70,    0
111472,19631224,   67,    0
111472,19631225,   72,    0
111472,19631226,   89,    0
111472,19631227,   96,    0
111472,19631228,   98,    0
111472,19631229,   97,    0
111472,19631230,   94,    0
111472,19631231,   96,    0
111472,19640101,   98,    0
111472,19640102,   96,    0
111472,19640103,   82,    0
111472,19640104,   79,    0
111472,19640105,   95,    0
111472,19640106,   96,    0
111472,19640107,   97,    0
111472,19640108,   97,    0
111472,19640109,   93,    0
111472,19640110,   88,    0
111472,19640111,   89,    0
111472,19640112,   89,    0
111472,19640113,   92,    0
111472,19640114,   97,    0
111472,19640115,   80,    0
111472,19640116,   65,    0
111472,19640117,   68,    0
111472,19640118,   74,    0
111472,19640119,   91,    0
111472,19640120,   96,    0
111472,19640121,   93,    0
111472,19640122,   98,    0
111472,19640123,   89,    0
111472,19640124,   88,    0
111472,19640125,   83,    0
111472,19640126,   88,    0
111472,19640127,   82,    0
111472,19640128,   83,    0
111472,19640129,   98,    0
