EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 115695 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115695,19870427,   24,    0
115695,19870428,   38,    0
115695,19870429,   23,    0
115695,19870430,   24,    0
115695,19870501,   17,    0
115695,19870502,   25,    0
115695,19870503,   18,    0
115695,19870504,-9999,    9
115695,19870505,-9999,    9
115695,19870506,-9999,    9
115695,19870507,-9999,    9
115695,19870508,-9999,    9
115695,19870509,-9999,    9
115695,19870510,-9999,    9
115695,19870511,-9999,    9
115695,19870512,-9999,    9
115695,19870513,-9999,    9
115695,19870514,-9999,    9
115695,19870515,   41,    0
115695,19870516,   20,    0
115695,19870517,-9999,    9
115695,19870518,-9999,    9
115695,19870519,-9999,    9
115695,19870520,-9999,    9
115695,19870521,   36,    0
115695,19870522,   14,    0
115695,19870523,   22,    0
115695,19870524,   30,    0
115695,19870525,   15,    0
115695,19870526,   16,    0
115695,19870527,   37,    0
115695,19870528,   20,    0
115695,19870529,   25,    0
115695,19870530,   15,    0
115695,19870531,   15,    0
115695,19870601,   16,    0
115695,19870602,   22,    0
115695,19870603,   29,    0
115695,19870604,   28,    0
115695,19870605,   28,    0
115695,19870606,   56,    0
115695,19870607,   52,    0
115695,19870608,   78,    0
115695,19870609,   35,    0
115695,19870610,   28,    0
115695,19870611,   34,    0
115695,19870612,    9,    0
115695,19870613,   18,    0
115695,19870614,   20,    0
115695,19870615,   21,    0
115695,19870616,   14,    0
115695,19870617,   36,    0
115695,19870618,   22,    0
115695,19870619,   33,    0
115695,19870620,   22,    0
115695,19870621,   13,    0
115695,19870622,   28,    0
115695,19870623,   27,    0
115695,19870624,   35,    0
115695,19870625,   21,    0
115695,19870626,   25,    0
115695,19870627,   33,    0
115695,19870628,   21,    0
115695,19870629,   13,    0
115695,19870630,   17,    0
115695,19870701,   25,    0
115695,19870702,   33,    0
115695,19870703,   36,    0
115695,19870704,   37,    0
115695,19870705,   40,    0
115695,19870706,   30,    0
115695,19870707,   13,    0
115695,19870708,   18,    0
115695,19870709,   19,    0
115695,19870710,   10,    0
115695,19870711,   20,    0
115695,19870712,   25,    0
115695,19870713,   25,    0
115695,19870714,   32,    0
115695,19870715,   38,    0
115695,19870716,   32,    0
115695,19870717,   60,    0
115695,19870718,   33,    0
115695,19870719,   35,    0
115695,19870720,   50,    0
115695,19870721,   17,    0
115695,19870722,   15,    0
115695,19870723,   16,    0
115695,19870724,   15,    0
115695,19870725,   20,    0
115695,19870726,   16,    0
115695,19870727,   52,    0
115695,19870728,   25,    0
115695,19870729,   29,    0
115695,19870730,   26,    0
115695,19870731,   28,    0
115695,19870801,   40,    0
115695,19870802,   36,    0
115695,19870803,   32,    0
115695,19870804,   14,    0
115695,19870805,   22,    0
115695,19870806,   12,    0
115695,19870807,   23,    0
115695,19870808,   27,    0
115695,19870809,   20,    0
115695,19870810,   26,    0
115695,19870811,    9,    0
115695,19870812,   12,    0
115695,19870813,   14,    0
115695,19870814,   24,    0
115695,19870815,   22,    0
115695,19870816,   10,    0
115695,19870817,   11,    0
115695,19870818,   23,    0
115695,19870819,   23,    0
115695,19870820,   14,    0
115695,19870821,   15,    0
115695,19870822,   18,    0
115695,19870823,   18,    0
115695,19870824,   27,    0
115695,19870825,   69,    0
115695,19870826,   55,    0
115695,19870827,   32,    0
115695,19870828,   29,    0
115695,19870829,   16,    0
115695,19870830,   18,    0
115695,19870831,   38,    0
115695,19870901,   21,    0
115695,19870902,   11,    0
115695,19870903,    8,    0
115695,19870904,   10,    0
115695,19870905,   22,    0
115695,19870906,   36,    0
115695,19870907,   45,    0
115695,19870908,    8,    0
115695,19870909,   11,    0
115695,19870910,   31,    0
115695,19870911,   26,    0
115695,19870912,   47,    0
115695,19870913,   41,    0
115695,19870914,   42,    0
115695,19870915,   12,    0
115695,19870916,   11,    0
115695,19870917,   14,    0
115695,19870918,   14,    0
115695,19870919,   16,    0
115695,19870920,   23,    0
115695,19870921,   10,    0
115695,19870922,   25,    0
115695,19870923,   27,    0
115695,19870924,   45,    0
115695,19870925,   16,    0
115695,19870926,   21,    0
115695,19870927,   13,    0
115695,19870928,   14,    0
115695,19870929,   16,    0
115695,19870930,   39,    0
115695,19871001,   41,    0
115695,19871002,   45,    0
115695,19871003,   40,    0
115695,19871004,   16,    0
115695,19871005,   13,    0
115695,19871006,   73,    0
115695,19871007,   68,    0
115695,19871008,   95,    0
115695,19871009,   49,    0
115695,19871010,   31,    0
115695,19871011,   28,    0
115695,19871012,   25,    0
115695,19871013,   39,    0
115695,19871014,   52,    0
115695,19871015,  108,    0
115695,19871016,   84,    0
115695,19871017,   23,    0
115695,19871018,   19,    0
115695,19871019,   22,    0
115695,19871020,   32,    0
115695,19871021,   22,    0
115695,19871022,   12,    0
115695,19871023,   33,    0
115695,19871024,   23,    0
115695,19871025,   29,    0
115695,19871026,   37,    0
115695,19871027,   31,    0
115695,19871028,   14,    0
115695,19871029,   13,    0
115695,19871030,   15,    0
115695,19871031,    9,    0
115695,19871101,   15,    0
115695,19871102,   13,    0
115695,19871103,   36,    0
115695,19871104,   43,    0
115695,19871105,   27,    0
115695,19871106,   11,    0
115695,19871107,    6,    0
115695,19871108,   12,    0
115695,19871109,   10,    0
115695,19871110,   17,    0
115695,19871111,   61,    0
115695,19871112,   88,    0
115695,19871113,   73,    0
115695,19871114,   49,    0
115695,19871115,   60,    0
115695,19871116,   63,    0
115695,19871117,   46,    0
115695,19871118,   22,    0
115695,19871119,   52,    0
115695,19871120,   38,    0
115695,19871121,   27,    0
115695,19871122,   38,    0
115695,19871123,   38,    0
115695,19871124,   68,    0
115695,19871125,   26,    0
115695,19871126,   27,    0
115695,19871127,    8,    0
115695,19871128,   27,    0
115695,19871129,   13,    0
115695,19871130,   37,    0
115695,19871201,   59,    0
115695,19871202,   56,    0
115695,19871203,   38,    0
115695,19871204,   24,    0
115695,19871205,   21,    0
115695,19871206,   13,    0
115695,19871207,   40,    0
115695,19871208,   53,    0
115695,19871209,   50,    0
115695,19871210,   16,    0
115695,19871211,   13,    0
115695,19871212,   25,    0
115695,19871213,   28,    0
115695,19871214,   15,    0
115695,19871215,    4,    0
115695,19871216,   36,    0
115695,19871217,   54,    0
115695,19871218,   60,    0
115695,19871219,   40,    0
115695,19871220,   49,    0
115695,19871221,   26,    0
115695,19871222,   14,    0
115695,19871223,   52,    0
115695,19871224,   15,    0
115695,19871225,   17,    0
115695,19871226,   32,    0
115695,19871227,   44,    0
115695,19871228,   45,    0
115695,19871229,   45,    0
115695,19871230,   36,    0
115695,19871231,   30,    0
115695,19880101,   67,    0
115695,19880102,  101,    0
115695,19880103,   96,    0
115695,19880104,   88,    0
115695,19880105,   70,    0
115695,19880106,   77,    0
115695,19880107,   59,    0
115695,19880108,   29,    0
115695,19880109,   11,    0
115695,19880110,   19,    0
115695,19880111,   34,    0
115695,19880112,   15,    0
115695,19880113,   15,    0
115695,19880114,   17,    0
115695,19880115,   24,    0
115695,19880116,    8,    0
115695,19880117,   12,    0
115695,19880118,   11,    0
115695,19880119,   10,    0
115695,19880120,   33,    0
115695,19880121,   43,    0
115695,19880122,   89,    0
115695,19880123,   49,    0
115695,19880124,   60,    0
115695,19880125,   92,    0
115695,19880126,   76,    0
115695,19880127,   12,    0
115695,19880128,   36,    0
115695,19880129,   95,    0
115695,19880130,   55,    0
115695,19880131,   45,    0
115695,19880201,   83,    0
115695,19880202,  102,    0
115695,19880203,   74,    0
115695,19880204,   80,    0
115695,19880205,   57,    0
115695,19880206,   66,    0
115695,19880207,   25,    0
115695,19880208,   64,    0
115695,19880209,   67,    0
115695,19880210,   92,    0
115695,19880211,   60,    0
115695,19880212,   28,    0
115695,19880213,   23,    0
115695,19880214,   28,    0
115695,19880215,   20,    0
115695,19880216,   12,    0
115695,19880217,   29,    0
115695,19880218,   27,    0
115695,19880219,   32,    0
115695,19880220,   26,    0
115695,19880221,    9,    0
115695,19880222,   13,    0
115695,19880223,   31,    0
115695,19880224,   21,    0
115695,19880225,   28,    0
115695,19880226,   38,    0
115695,19880227,   35,    0
115695,19880228,   42,    0
115695,19880229,   46,    0
115695,19880301,   43,    0
115695,19880302,   25,    0
115695,19880303,   57,    0
115695,19880304,   37,    0
115695,19880305,   20,    0
115695,19880306,   49,    0
115695,19880307,   34,    0
115695,19880308,   23,    0
115695,19880309,   14,    0
115695,19880310,   32,    0
115695,19880311,   40,    0
115695,19880312,   52,    0
115695,19880313,   39,    0
115695,19880314,   38,    0
115695,19880315,   78,    0
115695,19880316,   62,    0
115695,19880317,   25,    0
115695,19880318,   25,    0
115695,19880319,   18,    0
115695,19880320,   47,    0
115695,19880321,   40,    0
115695,19880322,   38,    0
115695,19880323,   50,    0
115695,19880324,   56,    0
115695,19880325,   70,    0
115695,19880326,   55,    0
115695,19880327,   49,    0
115695,19880328,   29,    0
115695,19880329,   40,    0
115695,19880330,   48,    0
115695,19880331,   21,    0
115695,19880401,   21,    0
115695,19880402,    8,    0
115695,19880403,   39,    0
115695,19880404,   57,    0
115695,19880405,   55,    0
115695,19880406,   58,    0
115695,19880407,   19,    0
115695,19880408,   16,    0
115695,19880409,   30,    0
115695,19880410,   17,    0
115695,19880411,   13,    0
115695,19880412,   21,    0
115695,19880413,   35,    0
115695,19880414,   34,    0
115695,19880415,   15,    0
115695,19880416,   32,    0
115695,19880417,   22,    0
115695,19880418,   16,    0
115695,19880419,   30,    0
115695,19880420,   37,    0
115695,19880421,   19,    0
115695,19880422,   24,    0
115695,19880423,   55,    0
115695,19880424,   46,    0
115695,19880425,   39,    0
115695,19880426,   40,    0
115695,19880427,   30,    0
115695,19880428,   15,    0
115695,19880429,   15,    0
115695,19880430,   18,    0
115695,19880501,   41,    0
115695,19880502,   43,    0
115695,19880503,   51,    0
115695,19880504,   48,    0
115695,19880505,   13,    0
115695,19880506,   34,    0
115695,19880507,   40,    0
115695,19880508,   32,    0
115695,19880509,    8,    0
115695,19880510,   20,    0
115695,19880511,   33,    0
115695,19880512,   39,    0
115695,19880513,   34,    0
115695,19880514,   38,    0
115695,19880515,   34,    0
115695,19880516,   23,    0
115695,19880517,    9,    0
115695,19880518,   16,    0
115695,19880519,   18,    0
115695,19880520,   26,    0
115695,19880521,   22,    0
115695,19880522,   40,    0
115695,19880523,   34,    0
115695,19880524,   27,    0
115695,19880525,   23,    0
115695,19880526,   19,    0
115695,19880527,   15,    0
115695,19880528,   15,    0
115695,19880529,   36,    0
115695,19880530,   46,    0
115695,19880531,   49,    0
115695,19880601,   28,    0
115695,19880602,   28,    0
115695,19880603,   36,    0
115695,19880604,   31,    0
115695,19880605,   21,    0
115695,19880606,   20,    0
115695,19880607,   15,    0
115695,19880608,   22,    0
115695,19880609,   16,    0
115695,19880610,   15,    0
115695,19880611,   24,    0
115695,19880612,   48,    0
115695,19880613,   26,    0
115695,19880614,   20,    0
115695,19880615,   25,    0
115695,19880616,   32,    0
115695,19880617,   35,    0
115695,19880618,   25,    0
115695,19880619,   29,    0
115695,19880620,   13,    0
115695,19880621,   12,    0
115695,19880622,   23,    0
115695,19880623,   21,    0
115695,19880624,   20,    0
115695,19880625,   12,    0
115695,19880626,   15,    0
115695,19880627,   22,    0
115695,19880628,   10,    0
115695,19880629,   14,    0
115695,19880630,   18,    0
115695,19880701,   41,    0
115695,19880702,   47,    0
115695,19880703,   75,    0
115695,19880704,   44,    0
115695,19880705,   49,    0
115695,19880706,   30,    0
115695,19880707,   31,    0
115695,19880708,   27,    0
115695,19880709,   27,    0
115695,19880710,   19,    0
115695,19880711,   27,    0
115695,19880712,   16,    0
115695,19880713,   23,    0
115695,19880714,   50,    0
115695,19880715,   32,    0
115695,19880716,   39,    0
115695,19880717,   35,    0
115695,19880718,   28,    0
115695,19880719,   26,    0
115695,19880720,   16,    0
115695,19880721,   20,    0
115695,19880722,   42,    0
115695,19880723,   28,    0
115695,19880724,   32,    0
115695,19880725,   25,    0
115695,19880726,   15,    0
115695,19880727,   14,    0
115695,19880728,   17,    0
115695,19880729,   36,    0
115695,19880730,   24,    0
115695,19880731,   17,    0
115695,19880801,   17,    0
115695,19880802,   20,    0
115695,19880803,   28,    0
115695,19880804,   14,    0
115695,19880805,   15,    0
115695,19880806,   18,    0
115695,19880807,   24,    0
115695,19880808,   19,    0
115695,19880809,   15,    0
115695,19880810,   17,    0
115695,19880811,   23,    0
115695,19880812,   35,    0
115695,19880813,   32,    0
115695,19880814,   21,    0
115695,19880815,   25,    0
115695,19880816,   19,    0
115695,19880817,   15,    0
115695,19880818,   13,    0
115695,19880819,   37,    0
115695,19880820,   48,    0
115695,19880821,   37,    0
115695,19880822,   20,    0
115695,19880823,   16,    0
115695,19880824,   28,    0
115695,19880825,   43,    0
115695,19880826,   44,    0
115695,19880827,   24,    0
115695,19880828,   38,    0
115695,19880829,   35,    0
115695,19880830,   17,    0
115695,19880831,   21,    0
115695,19880901,   47,    0
115695,19880902,   61,    0
115695,19880903,   50,    0
115695,19880904,    9,    0
115695,19880905,   29,    0
115695,19880906,   13,    0
115695,19880907,   33,    0
115695,19880908,   35,    0
115695,19880909,   14,    0
115695,19880910,   10,    0
115695,19880911,   20,    0
115695,19880912,   40,    0
115695,19880913,   25,    0
115695,19880914,   19,    0
115695,19880915,   22,    0
