EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111471 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
111471,19510324,    6,    0
111471,19510325,    4,    0
111471,19510326,    8,    0
111471,19510327,    8,    0
111471,19510328,    5,    0
111471,19510329,    5,    0
111471,19510330,    7,    0
111471,19510331,    6,    0
111471,19510401,    8,    0
111471,19510402,    7,    0
111471,19510403,    5,    0
111471,19510404,    5,    0
111471,19510405,    3,    0
111471,19510406,    4,    0
111471,19510407,    8,    0
111471,19510408,    8,    0
111471,19510409,    8,    0
111471,19510410,    5,    0
111471,19510411,    7,    0
111471,19510412,    7,    0
111471,19510413,    6,    0
111471,19510414,    5,    0
111471,19510415,    5,    0
111471,19510416,    2,    0
111471,19510417,    5,    0
111471,19510418,    6,    0
111471,19510419,    4,    0
111471,19510420,    8,    0
111471,19510421,    2,    0
111471,19510422,    0,    0
111471,19510423,    0,    0
111471,19510424,    0,    0
111471,19510425,    0,    0
111471,19510426,    7,    0
111471,19510427,    8,    0
111471,19510428,    5,    0
111471,19510429,    5,    0
111471,19510430,    6,    0
111471,19510501,    2,    0
111471,19510502,    4,    0
111471,19510503,    4,    0
111471,19510504,    5,    0
111471,19510505,    2,    0
111471,19510506,    4,    0
111471,19510507,    8,    0
111471,19510508,    7,    0
111471,19510509,    6,    0
111471,19510510,    6,    0
111471,19510511,    3,    0
111471,19510512,    5,    0
111471,19510513,    5,    0
111471,19510514,    8,    0
111471,19510515,    8,    0
111471,19510516,    8,    0
111471,19510517,    7,    0
111471,19510518,    3,    0
111471,19510519,    3,    0
111471,19510520,    5,    0
111471,19510521,    6,    0
111471,19510522,    6,    0
111471,19510523,    4,    0
111471,19510524,    4,    0
111471,19510525,    5,    0
111471,19510526,    5,    0
111471,19510527,    8,    0
111471,19510528,    7,    0
111471,19510529,    6,    0
111471,19510530,    6,    0
111471,19510531,    2,    0
111471,19510601,    7,    0
111471,19510602,    6,    0
111471,19510603,    5,    0
111471,19510604,    5,    0
111471,19510605,    3,    0
111471,19510606,    3,    0
111471,19510607,    2,    0
111471,19510608,    5,    0
111471,19510609,    4,    0
111471,19510610,    5,    0
111471,19510611,    5,    0
111471,19510612,    7,    0
111471,19510613,    5,    0
111471,19510614,    1,    0
111471,19510615,    7,    0
111471,19510616,    5,    0
111471,19510617,    7,    0
111471,19510618,    7,    0
111471,19510619,    7,    0
111471,19510620,    4,    0
111471,19510621,    6,    0
111471,19510622,    8,    0
111471,19510623,    8,    0
111471,19510624,    8,    0
111471,19510625,    6,    0
111471,19510626,    7,    0
111471,19510627,    6,    0
111471,19510628,    7,    0
111471,19510629,    2,    0
111471,19510630,    1,    0
111471,19510701,    2,    0
111471,19510702,    1,    0
111471,19510703,    2,    0
111471,19510704,    3,    0
111471,19510705,    5,    0
111471,19510706,    6,    0
111471,19510707,    3,    0
111471,19510708,    6,    0
111471,19510709,    7,    0
111471,19510710,    5,    0
111471,19510711,    5,    0
111471,19510712,    6,    0
111471,19510713,    4,    0
111471,19510714,    7,    0
111471,19510715,    8,    0
111471,19510716,    6,    0
111471,19510717,    1,    0
111471,19510718,    4,    0
111471,19510719,    3,    0
111471,19510720,    6,    0
111471,19510721,    1,    0
111471,19510722,    3,    0
111471,19510723,    5,    0
111471,19510724,    8,    0
111471,19510725,    8,    0
111471,19510726,    6,    0
111471,19510727,    4,    0
111471,19510728,    1,    0
111471,19510729,    5,    0
111471,19510730,    4,    0
111471,19510731,    6,    0
111471,19510801,    4,    0
111471,19510802,    3,    0
111471,19510803,    5,    0
111471,19510804,    7,    0
111471,19510805,    4,    0
111471,19510806,    4,    0
111471,19510807,    5,    0
111471,19510808,    7,    0
111471,19510809,    8,    0
111471,19510810,    6,    0
111471,19510811,    6,    0
111471,19510812,    7,    0
111471,19510813,    6,    0
111471,19510814,    4,    0
111471,19510815,    5,    0
111471,19510816,    7,    0
111471,19510817,    5,    0
111471,19510818,    5,    0
111471,19510819,    5,    0
111471,19510820,    8,    0
111471,19510821,    7,    0
111471,19510822,    4,    0
111471,19510823,    4,    0
111471,19510824,    3,    0
111471,19510825,    7,    0
111471,19510826,    6,    0
111471,19510827,    6,    0
111471,19510828,    3,    0
111471,19510829,    3,    0
111471,19510830,    4,    0
111471,19510831,    8,    0
111471,19510901,    7,    0
111471,19510902,    8,    0
111471,19510903,    5,    0
111471,19510904,    3,    0
111471,19510905,    0,    0
111471,19510906,    2,    0
111471,19510907,    6,    0
111471,19510908,    3,    0
111471,19510909,    3,    0
111471,19510910,    1,    0
111471,19510911,    4,    0
111471,19510912,    4,    0
111471,19510913,    6,    0
111471,19510914,    7,    0
111471,19510915,    3,    0
111471,19510916,    6,    0
111471,19510917,    5,    0
111471,19510918,    7,    0
111471,19510919,    5,    0
111471,19510920,    3,    0
111471,19510921,    3,    0
111471,19510922,    1,    0
111471,19510923,    8,    0
111471,19510924,    2,    0
111471,19510925,    2,    0
111471,19510926,    6,    0
111471,19510927,    5,    0
111471,19510928,    8,    0
111471,19510929,    6,    0
111471,19510930,    7,    0
111471,19511001,    5,    0
111471,19511002,    8,    0
111471,19511003,    2,    0
111471,19511004,    0,    0
111471,19511005,    3,    0
111471,19511006,    0,    0
111471,19511007,    1,    0
111471,19511008,    0,    0
111471,19511009,    0,    0
111471,19511010,    0,    0
111471,19511011,    0,    0
111471,19511012,    1,    0
111471,19511013,    4,    0
111471,19511014,    1,    0
111471,19511015,    0,    0
111471,19511016,    0,    0
111471,19511017,    0,    0
111471,19511018,    8,    0
111471,19511019,    3,    0
111471,19511020,    8,    0
111471,19511021,    7,    0
111471,19511022,    6,    0
111471,19511023,    7,    0
111471,19511024,    8,    0
111471,19511025,    8,    0
111471,19511026,    7,    0
111471,19511027,    1,    0
111471,19511028,    6,    0
111471,19511029,    5,    0
111471,19511030,    8,    0
111471,19511031,    8,    0
111471,19511101,    8,    0
111471,19511102,    6,    0
111471,19511103,    7,    0
111471,19511104,    7,    0
111471,19511105,    7,    0
111471,19511106,    8,    0
111471,19511107,    5,    0
111471,19511108,    8,    0
111471,19511109,    7,    0
111471,19511110,    7,    0
111471,19511111,    6,    0
111471,19511112,    7,    0
111471,19511113,    7,    0
111471,19511114,    7,    0
111471,19511115,    8,    0
111471,19511116,    7,    0
111471,19511117,    8,    0
111471,19511118,    7,    0
111471,19511119,    6,    0
111471,19511120,    7,    0
111471,19511121,    7,    0
111471,19511122,    8,    0
111471,19511123,    8,    0
111471,19511124,    8,    0
111471,19511125,    5,    0
111471,19511126,    3,    0
111471,19511127,    3,    0
111471,19511128,    8,    0
111471,19511129,    5,    0
111471,19511130,    8,    0
111471,19511201,    8,    0
111471,19511202,    7,    0
111471,19511203,    7,    0
111471,19511204,    8,    0
111471,19511205,    8,    0
111471,19511206,    8,    0
111471,19511207,    6,    0
111471,19511208,    8,    0
111471,19511209,    7,    0
111471,19511210,    6,    0
111471,19511211,    1,    0
111471,19511212,    8,    0
111471,19511213,    3,    0
111471,19511214,    4,    0
111471,19511215,    8,    0
111471,19511216,    8,    0
111471,19511217,    8,    0
111471,19511218,    8,    0
111471,19511219,    8,    0
111471,19511220,    6,    0
111471,19511221,    8,    0
111471,19511222,    8,    0
111471,19511223,    8,    0
111471,19511224,    7,    0
111471,19511225,    8,    0
111471,19511226,    7,    0
111471,19511227,    7,    0
111471,19511228,    8,    0
111471,19511229,    3,    0
111471,19511230,    8,    0
111471,19511231,    8,    0
111471,19520101,    7,    0
111471,19520102,    8,    0
111471,19520103,    5,    0
111471,19520104,    7,    0
111471,19520105,    8,    0
111471,19520106,    8,    0
111471,19520107,    8,    0
111471,19520108,    8,    0
111471,19520109,    8,    0
111471,19520110,    8,    0
111471,19520111,    8,    0
111471,19520112,    5,    0
111471,19520113,    4,    0
111471,19520114,    8,    0
111471,19520115,    8,    0
111471,19520116,    6,    0
111471,19520117,    7,    0
111471,19520118,    6,    0
111471,19520119,    6,    0
111471,19520120,    8,    0
111471,19520121,    8,    0
111471,19520122,    8,    0
111471,19520123,    7,    0
111471,19520124,    6,    0
111471,19520125,    8,    0
111471,19520126,    8,    0
111471,19520127,    8,    0
111471,19520128,    8,    0
111471,19520129,    8,    0
111471,19520130,    8,    0
111471,19520131,    7,    0
111471,19520201,    8,    0
111471,19520202,    8,    0
111471,19520203,    8,    0
111471,19520204,    7,    0
111471,19520205,    4,    0
111471,19520206,    8,    0
111471,19520207,    8,    0
111471,19520208,    4,    0
111471,19520209,    7,    0
111471,19520210,    8,    0
111471,19520211,    8,    0
111471,19520212,    4,    0
111471,19520213,    2,    0
111471,19520214,    5,    0
111471,19520215,    2,    0
111471,19520216,    2,    0
111471,19520217,    8,    0
111471,19520218,    7,    0
111471,19520219,    7,    0
111471,19520220,    8,    0
111471,19520221,    8,    0
111471,19520222,    8,    0
111471,19520223,    3,    0
111471,19520224,    3,    0
111471,19520225,    8,    0
111471,19520226,    1,    0
111471,19520227,    2,    0
111471,19520228,    5,    0
111471,19520229,    8,    0
111471,19520301,    8,    0
111471,19520302,    5,    0
111471,19520303,    5,    0
111471,19520304,    5,    0
111471,19520305,    6,    0
111471,19520306,    6,    0
111471,19520307,    7,    0
111471,19520308,    5,    0
111471,19520309,    7,    0
111471,19520310,    8,    0
111471,19520311,    4,    0
111471,19520312,    3,    0
111471,19520313,    6,    0
111471,19520314,    0,    0
111471,19520315,    1,    0
111471,19520316,    6,    0
111471,19520317,    2,    0
111471,19520318,    2,    0
111471,19520319,    7,    0
111471,19520320,    8,    0
111471,19520321,    4,    0
111471,19520322,    8,    0
111471,19520323,    6,    0
111471,19520324,    7,    0
111471,19520325,    8,    0
111471,19520326,    7,    0
111471,19520327,    5,    0
111471,19520328,    7,    0
111471,19520329,    8,    0
111471,19520330,    8,    0
111471,19520331,    8,    0
111471,19520401,    7,    0
111471,19520402,    5,    0
111471,19520403,    4,    0
111471,19520404,    5,    0
111471,19520405,    3,    0
111471,19520406,    7,    0
111471,19520407,    7,    0
111471,19520408,    7,    0
111471,19520409,    4,    0
111471,19520410,    7,    0
111471,19520411,    4,    0
111471,19520412,    5,    0
111471,19520413,    3,    0
111471,19520414,    1,    0
111471,19520415,    1,    0
111471,19520416,    2,    0
111471,19520417,    1,    0
111471,19520418,    1,    0
111471,19520419,    2,    0
111471,19520420,    3,    0
111471,19520421,    8,    0
111471,19520422,    7,    0
111471,19520423,    6,    0
111471,19520424,    7,    0
111471,19520425,    5,    0
111471,19520426,    2,    0
111471,19520427,    7,    0
111471,19520428,    2,    0
111471,19520429,    0,    0
111471,19520430,    1,    0
111471,19520501,    7,    0
111471,19520502,    5,    0
111471,19520503,    5,    0
111471,19520504,    6,    0
111471,19520505,    5,    0
111471,19520506,    5,    0
111471,19520507,    3,    0
111471,19520508,    3,    0
111471,19520509,    6,    0
111471,19520510,    4,    0
111471,19520511,    6,    0
111471,19520512,    6,    0
111471,19520513,    3,    0
111471,19520514,    1,    0
111471,19520515,    1,    0
111471,19520516,    1,    0
111471,19520517,    3,    0
111471,19520518,    5,    0
111471,19520519,    6,    0
111471,19520520,    1,    0
111471,19520521,    1,    0
111471,19520522,    1,    0
111471,19520523,    2,    0
111471,19520524,    8,    0
111471,19520525,    7,    0
111471,19520526,    8,    0
111471,19520527,    8,    0
111471,19520528,    8,    0
111471,19520529,    7,    0
111471,19520530,    2,    0
111471,19520531,    6,    0
111471,19520601,    6,    0
111471,19520602,    5,    0
111471,19520603,    2,    0
111471,19520604,    1,    0
111471,19520605,    3,    0
111471,19520606,    8,    0
111471,19520607,    7,    0
111471,19520608,    3,    0
111471,19520609,    7,    0
111471,19520610,    5,    0
111471,19520611,    3,    0
111471,19520612,    1,    0
111471,19520613,    4,    0
111471,19520614,    7,    0
111471,19520615,    7,    0
111471,19520616,    6,    0
111471,19520617,    6,    0
111471,19520618,    8,    0
111471,19520619,    2,    0
111471,19520620,    5,    0
111471,19520621,    7,    0
111471,19520622,    8,    0
111471,19520623,    4,    0
111471,19520624,    6,    0
111471,19520625,    5,    0
111471,19520626,    4,    0
111471,19520627,    1,    0
111471,19520628,    0,    0
111471,19520629,    2,    0
111471,19520630,    1,    0
111471,19520701,    0,    0
111471,19520702,    6,    0
111471,19520703,    5,    0
111471,19520704,    2,    0
111471,19520705,    3,    0
111471,19520706,    3,    0
111471,19520707,    3,    0
111471,19520708,    4,    0
111471,19520709,    7,    0
111471,19520710,    6,    0
111471,19520711,    1,    0
111471,19520712,    7,    0
111471,19520713,    1,    0
111471,19520714,    4,    0
111471,19520715,    7,    0
111471,19520716,    4,    0
111471,19520717,    2,    0
111471,19520718,    8,    0
111471,19520719,    8,    0
111471,19520720,    1,    0
111471,19520721,    1,    0
111471,19520722,    1,    0
111471,19520723,    4,    0
111471,19520724,    5,    0
111471,19520725,    1,    0
111471,19520726,    5,    0
111471,19520727,    4,    0
111471,19520728,    7,    0
111471,19520729,    8,    0
111471,19520730,    3,    0
111471,19520731,    4,    0
111471,19520801,    2,    0
111471,19520802,    6,    0
111471,19520803,    3,    0
111471,19520804,    4,    0
111471,19520805,    5,    0
111471,19520806,    6,    0
111471,19520807,    7,    0
111471,19520808,    4,    0
111471,19520809,    5,    0
111471,19520810,    6,    0
111471,19520811,    5,    0
