EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111476 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
111476,19561201,    0,    0
111476,19561202,    0,    0
111476,19561203,    0,    0
111476,19561204,    0,    0
111476,19561205,    0,    0
111476,19561206,    0,    0
111476,19561207,    0,    0
111476,19561208,    0,    0
111476,19561209,    0,    0
111476,19561210,    0,    0
111476,19561211,    7,    0
111476,19561212,    0,    0
111476,19561213,   27,    0
111476,19561214,    0,    0
111476,19561215,    0,    0
111476,19561216,   69,    0
111476,19561217,   77,    0
111476,19561218,   73,    0
111476,19561219,    0,    0
111476,19561220,    0,    0
111476,19561221,    0,    0
111476,19561222,   14,    0
111476,19561223,   26,    0
111476,19561224,    0,    0
111476,19561225,    0,    0
111476,19561226,    0,    0
111476,19561227,    5,    0
111476,19561228,   36,    0
111476,19561229,    0,    0
111476,19561230,    0,    0
111476,19561231,   29,    0
111476,19570101,    0,    0
111476,19570102,    0,    0
111476,19570103,    0,    0
111476,19570104,    0,    0
111476,19570105,    0,    0
111476,19570106,    0,    0
111476,19570107,    0,    0
111476,19570108,   24,    0
111476,19570109,   22,    0
111476,19570110,    0,    0
111476,19570111,    9,    0
111476,19570112,    0,    0
111476,19570113,    0,    0
111476,19570114,    0,    0
111476,19570115,    0,    0
111476,19570116,   63,    0
111476,19570117,   80,    0
111476,19570118,   60,    0
111476,19570119,    0,    0
111476,19570120,   53,    0
111476,19570121,   27,    0
111476,19570122,   57,    0
111476,19570123,   21,    0
111476,19570124,   21,    0
111476,19570125,    6,    0
111476,19570126,    0,    0
111476,19570127,    9,    0
111476,19570128,    0,    0
111476,19570129,   41,    0
111476,19570130,   21,    0
111476,19570131,    0,    0
111476,19570201,    0,    0
111476,19570202,   58,    0
111476,19570203,    2,    0
111476,19570204,   84,    0
111476,19570205,   37,    0
111476,19570206,    0,    0
111476,19570207,   16,    0
111476,19570208,    0,    0
111476,19570209,   11,    0
111476,19570210,    0,    0
111476,19570211,    0,    0
111476,19570212,   33,    0
111476,19570213,    0,    0
111476,19570214,   14,    0
111476,19570215,    0,    0
111476,19570216,   31,    0
111476,19570217,   43,    0
111476,19570218,   14,    0
111476,19570219,    6,    0
111476,19570220,    0,    0
111476,19570221,   51,    0
111476,19570222,   38,    0
111476,19570223,   47,    0
111476,19570224,    0,    0
111476,19570225,    0,    0
111476,19570226,   36,    0
111476,19570227,   24,    0
111476,19570228,  102,    0
111476,19570301,  102,    0
111476,19570302,  100,    0
111476,19570303,   92,    0
111476,19570304,   90,    0
111476,19570305,   83,    0
111476,19570306,   17,    0
111476,19570307,    5,    0
111476,19570308,    0,    0
111476,19570309,   20,    0
111476,19570310,   86,    0
111476,19570311,   95,    0
111476,19570312,   92,    0
111476,19570313,   99,    0
111476,19570314,   28,    0
111476,19570315,   25,    0
111476,19570316,    0,    0
111476,19570317,    0,    0
111476,19570318,   14,    0
111476,19570319,    2,    0
111476,19570320,   80,    0
111476,19570321,   99,    0
111476,19570322,   94,    0
111476,19570323,   68,    0
111476,19570324,    0,    0
111476,19570325,   68,    0
111476,19570326,   41,    0
111476,19570327,    0,    0
111476,19570328,    0,    0
111476,19570329,   82,    0
111476,19570330,   51,    0
111476,19570331,   98,    0
111476,19570401,  105,    0
111476,19570402,   91,    0
111476,19570403,   56,    0
111476,19570404,   94,    0
111476,19570405,   90,    0
111476,19570406,   25,    0
111476,19570407,   53,    0
111476,19570408,  123,    0
111476,19570409,  127,    0
111476,19570410,  119,    0
111476,19570411,   78,    0
111476,19570412,   69,    0
111476,19570413,   56,    0
111476,19570414,   61,    0
111476,19570415,   37,    0
111476,19570416,  106,    0
111476,19570417,  128,    0
111476,19570418,    0,    0
111476,19570419,    6,    0
111476,19570420,   85,    0
111476,19570421,  109,    0
111476,19570422,  109,    0
111476,19570423,  103,    0
111476,19570424,  124,    0
111476,19570425,   43,    0
111476,19570426,   49,    0
111476,19570427,   94,    0
111476,19570428,   83,    0
111476,19570429,   98,    0
111476,19570430,    0,    0
111476,19570501,  135,    0
111476,19570502,  125,    0
111476,19570503,   49,    0
111476,19570504,   50,    0
111476,19570505,   47,    0
111476,19570506,   53,    0
111476,19570507,   75,    0
111476,19570508,   62,    0
111476,19570509,  108,    0
111476,19570510,   67,    0
111476,19570511,   41,    0
111476,19570512,   86,    0
111476,19570513,   58,    0
111476,19570514,  132,    0
111476,19570515,  115,    0
111476,19570516,   31,    0
111476,19570517,  132,    0
111476,19570518,   91,    0
111476,19570519,    1,    0
111476,19570520,   91,    0
111476,19570521,   30,    0
111476,19570522,   80,    0
111476,19570523,   98,    0
111476,19570524,   29,    0
111476,19570525,   87,    0
111476,19570526,  144,    0
111476,19570527,  125,    0
111476,19570528,  144,    0
111476,19570529,  150,    0
111476,19570530,  137,    0
111476,19570531,   72,    0
111476,19570601,  138,    0
111476,19570602,  118,    0
111476,19570603,   70,    0
111476,19570604,   58,    0
111476,19570605,  111,    0
111476,19570606,  142,    0
111476,19570607,   44,    0
111476,19570608,   66,    0
111476,19570609,   41,    0
111476,19570610,   80,    0
111476,19570611,    0,    0
111476,19570612,  131,    0
111476,19570613,  100,    0
111476,19570614,  138,    0
111476,19570615,  153,    0
111476,19570616,  152,    0
111476,19570617,   76,    0
111476,19570618,   93,    0
111476,19570619,   85,    0
111476,19570620,   43,    0
111476,19570621,   74,    0
111476,19570622,   44,    0
111476,19570623,   18,    0
111476,19570624,    0,    0
111476,19570625,   68,    0
111476,19570626,  112,    0
111476,19570627,  112,    0
111476,19570628,  152,    0
111476,19570629,  151,    0
111476,19570630,  140,    0
111476,19570701,   98,    0
111476,19570702,   81,    0
111476,19570703,  148,    0
111476,19570704,  145,    0
111476,19570705,  144,    0
111476,19570706,  138,    0
111476,19570707,  143,    0
111476,19570708,   93,    0
111476,19570709,  121,    0
111476,19570710,   11,    0
111476,19570711,  103,    0
111476,19570712,   52,    0
111476,19570713,   85,    0
111476,19570714,   70,    0
111476,19570715,   43,    0
111476,19570716,   36,    0
111476,19570717,   22,    0
111476,19570718,    0,    0
111476,19570719,   33,    0
111476,19570720,   22,    0
111476,19570721,   20,    0
111476,19570722,   31,    0
111476,19570723,   17,    0
111476,19570724,   16,    0
111476,19570725,   21,    0
111476,19570726,    1,    0
111476,19570727,   55,    0
111476,19570728,   10,    0
111476,19570729,    0,    0
111476,19570730,   10,    0
111476,19570731,  109,    0
111476,19570801,  132,    0
111476,19570802,  136,    0
111476,19570803,  142,    0
111476,19570804,  132,    0
111476,19570805,  134,    0
111476,19570806,    7,    0
111476,19570807,   93,    0
111476,19570808,   28,    0
111476,19570809,   11,    0
111476,19570810,   56,    0
111476,19570811,   51,    0
111476,19570812,   83,    0
111476,19570813,   48,    0
111476,19570814,   79,    0
111476,19570815,   53,    0
111476,19570816,    1,    0
111476,19570817,    8,    0
111476,19570818,    0,    0
111476,19570819,   35,    0
111476,19570820,    0,    0
111476,19570821,   28,    0
111476,19570822,   87,    0
111476,19570823,   52,    0
111476,19570824,   77,    0
111476,19570825,   45,    0
111476,19570826,   38,    0
111476,19570827,    0,    0
111476,19570828,   17,    0
111476,19570829,   68,    0
111476,19570830,   78,    0
111476,19570831,    2,    0
111476,19570901,   13,    0
111476,19570902,   14,    0
111476,19570903,   20,    0
111476,19570904,   57,    0
111476,19570905,    0,    0
111476,19570906,   43,    0
111476,19570907,   84,    0
111476,19570908,    8,    0
111476,19570909,   29,    0
111476,19570910,   64,    0
111476,19570911,    9,    0
111476,19570912,   48,    0
111476,19570913,   22,    0
111476,19570914,    8,    0
111476,19570915,   61,    0
111476,19570916,   31,    0
111476,19570917,    0,    0
111476,19570918,   52,    0
111476,19570919,   85,    0
111476,19570920,   77,    0
111476,19570921,   50,    0
111476,19570922,   12,    0
111476,19570923,   30,    0
111476,19570924,    0,    0
111476,19570925,    0,    0
111476,19570926,    8,    0
111476,19570927,   68,    0
111476,19570928,   11,    0
111476,19570929,    0,    0
111476,19570930,   19,    0
111476,19571001,   52,    0
111476,19571002,   71,    0
111476,19571003,   13,    0
111476,19571004,   56,    0
111476,19571005,   67,    0
111476,19571006,   52,    0
111476,19571007,  100,    0
111476,19571008,   66,    0
111476,19571009,   52,    0
111476,19571010,   32,    0
111476,19571011,   44,    0
111476,19571012,   33,    0
111476,19571013,   22,    0
111476,19571014,    0,    0
111476,19571015,   57,    0
111476,19571016,   33,    0
111476,19571017,   45,    0
111476,19571018,   56,    0
111476,19571019,    0,    0
111476,19571020,   48,    0
111476,19571021,   52,    0
111476,19571022,   32,    0
111476,19571023,   45,    0
111476,19571024,    0,    0
111476,19571025,    0,    0
111476,19571026,   15,    0
111476,19571027,    0,    0
111476,19571028,    2,    0
111476,19571029,    0,    0
111476,19571030,   66,    0
111476,19571031,    6,    0
111476,19571101,   44,    0
111476,19571102,   35,    0
111476,19571103,   67,    0
111476,19571104,    0,    0
111476,19571105,    0,    0
111476,19571106,    0,    0
111476,19571107,    0,    0
111476,19571108,    0,    0
111476,19571109,    0,    0
111476,19571110,    0,    0
111476,19571111,    0,    0
111476,19571112,   12,    0
111476,19571113,    3,    0
111476,19571114,    0,    0
111476,19571115,    8,    0
111476,19571116,   32,    0
111476,19571117,   21,    0
111476,19571118,   45,    0
111476,19571119,    0,    0
111476,19571120,    0,    0
111476,19571121,    0,    0
111476,19571122,    0,    0
111476,19571123,    3,    0
111476,19571124,   16,    0
111476,19571125,   39,    0
111476,19571126,    0,    0
111476,19571127,    0,    0
111476,19571128,    0,    0
111476,19571129,    0,    0
111476,19571130,   79,    0
111476,19571201,   79,    0
111476,19571202,   20,    0
111476,19571203,    0,    0
111476,19571204,    0,    0
111476,19571205,    0,    0
111476,19571206,   57,    0
111476,19571207,    0,    0
111476,19571208,    0,    0
111476,19571209,    0,    0
111476,19571210,    4,    0
111476,19571211,    0,    0
111476,19571212,    0,    0
111476,19571213,    0,    0
111476,19571214,    0,    0
111476,19571215,    0,    0
111476,19571216,    0,    0
111476,19571217,    0,    0
111476,19571218,    1,    0
111476,19571219,    0,    0
111476,19571220,   54,    0
111476,19571221,    0,    0
111476,19571222,    1,    0
111476,19571223,    1,    0
111476,19571224,    1,    0
111476,19571225,   74,    0
111476,19571226,   39,    0
111476,19571227,    0,    0
111476,19571228,    0,    0
111476,19571229,    0,    0
111476,19571230,    0,    0
111476,19571231,    0,    0
111476,19580101,    0,    0
111476,19580102,    0,    0
111476,19580103,   34,    0
111476,19580104,    0,    0
111476,19580105,    0,    0
111476,19580106,    0,    0
111476,19580107,    4,    0
111476,19580108,    2,    0
111476,19580109,    0,    0
111476,19580110,   23,    0
111476,19580111,    0,    0
111476,19580112,    9,    0
111476,19580113,    2,    0
111476,19580114,    0,    0
111476,19580115,    0,    0
111476,19580116,    0,    0
111476,19580117,    0,    0
111476,19580118,    0,    0
111476,19580119,    0,    0
111476,19580120,   17,    0
111476,19580121,    4,    0
111476,19580122,   20,    0
111476,19580123,   39,    0
111476,19580124,    0,    0
111476,19580125,   29,    0
111476,19580126,    4,    0
111476,19580127,    0,    0
111476,19580128,   86,    0
111476,19580129,   83,    0
111476,19580130,   50,    0
111476,19580131,   32,    0
111476,19580201,    0,    0
111476,19580202,   24,    0
111476,19580203,   56,    0
111476,19580204,    0,    0
111476,19580205,    0,    0
111476,19580206,    0,    0
111476,19580207,    0,    0
111476,19580208,    0,    0
111476,19580209,   62,    0
111476,19580210,   43,    0
111476,19580211,    5,    0
111476,19580212,    0,    0
111476,19580213,    0,    0
111476,19580214,   75,    0
111476,19580215,   46,    0
111476,19580216,    0,    0
111476,19580217,   22,    0
111476,19580218,   76,    0
111476,19580219,   43,    0
111476,19580220,    4,    0
111476,19580221,    0,    0
111476,19580222,   68,    0
111476,19580223,    0,    0
111476,19580224,    0,    0
111476,19580225,    0,    0
111476,19580226,    0,    0
111476,19580227,   45,    0
111476,19580228,   56,    0
111476,19580301,   97,    0
111476,19580302,    4,    0
111476,19580303,    3,    0
111476,19580304,   62,    0
111476,19580305,    0,    0
111476,19580306,    9,    0
111476,19580307,   61,    0
111476,19580308,   34,    0
111476,19580309,    0,    0
111476,19580310,   59,    0
111476,19580311,   27,    0
111476,19580312,   19,    0
111476,19580313,    0,    0
111476,19580314,   16,    0
111476,19580315,   88,    0
111476,19580316,   92,    0
111476,19580317,  100,    0
111476,19580318,   95,    0
111476,19580319,    2,    0
111476,19580320,    6,    0
111476,19580321,   32,    0
111476,19580322,   56,    0
111476,19580323,  100,    0
111476,19580324,   82,    0
111476,19580325,   45,    0
111476,19580326,    0,    0
111476,19580327,   48,    0
111476,19580328,   24,    0
111476,19580329,   55,    0
111476,19580330,  108,    0
111476,19580331,   21,    0
111476,19580401,  104,    0
111476,19580402,  102,    0
111476,19580403,   20,    0
111476,19580404,   67,    0
111476,19580405,    0,    0
111476,19580406,   18,    0
111476,19580407,    7,    0
111476,19580408,   37,    0
111476,19580409,   38,    0
111476,19580410,   58,    0
111476,19580411,   44,    0
111476,19580412,   89,    0
111476,19580413,  117,    0
111476,19580414,   82,    0
111476,19580415,   69,    0
111476,19580416,   42,    0
111476,19580417,   47,    0
111476,19580418,    2,    0
111476,19580419,    0,    0
111476,19580420,   81,    0
111476,19580421,   86,    0
111476,19580422,    4,    0
